Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
206,67,Male,Belt,Accessories,88,Ohio,L,Purple,Spring,3.5,No,Standard,Yes,Yes,10,Venmo,Quarterly
207,43,Male,Socks,Accessories,28,Maryland,L,Green,Spring,3.0,Yes,Free Shipping,No,No,39,PayPal,Quarterly
208,60,Female,Belt,Accessories,21,Virginia,M,Gray,Fall,3.5,No,Express,Yes,Yes,47,Cash,Annually
209,41,Male,Loafers,Footwear,35,Wyoming,XL,Pink,Summer,3.0,No,2-Day Shipping,Yes,Yes,41,PayPal,Monthly
210,47,Male,Pants,Clothing,92,Hawaii,M,Purple,Spring,4.5,No,Free Shipping,No,No,33,PayPal,Every 3 Months
211,18,Male,Handbag,Accessories,39,Idaho,XL,Maroon,Summer,3.0,No,2-Day Shipping,No,No,5,Venmo,Quarterly
212,25,Male,Sneakers,Footwear,48,North Dakota,XL,Yellow,Spring,4.5,Yes,Store Pickup,No,No,36,Debit Card,Every 3 Months
213,41,Male,Gloves,Accessories,99,Kansas,L,Coral,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,49,Credit Card,Annually
214,18,Female,Hoodie,Clothing,64,South Dakota,S,Gray,Winter,2.5,No,2-Day Shipping,Yes,Yes,7,Credit Card,Bi-Weekly
215,33,Male,Trench Coat,Outerwear,55,Colorado,M,Green,Summer,4.5,No,2-Day Shipping,No,No,7,Venmo,Annually
216,58,Female,Cardigan,Clothing,27,Nevada,L,Black,Fall,3.0,Yes,Next Day Air,Yes,Yes,48,Cash,Quarterly
217,46,Male,T-shirt,Clothing,37,Wyoming,S,White,Fall,3.0,No,Store Pickup,No,No,35,Cash,Weekly
218,31,Male,Necklace,Accessories,35,Colorado,M,Orange,Spring,3.0,Yes,Standard,No,No,16,Cash,Monthly
219,50,Male,Pants,Clothing,42,Alaska,XL,Teal,Fall,2.5,No,Standard,No,No,4,Credit Card,Annually
220,30,Female,Leggings,Clothing,30,Pennsylvania,L,Turquoise,Spring,5.0,No,2-Day Shipping,No,No,9,PayPal,Weekly
221,69,Male,Skirt,Clothing,26,Hawaii,XL,Beige,Summer,3.5,No,Next Day Air,No,No,14,Credit Card,Quarterly
222,35,Male,Cardigan,Clothing,99,South Carolina,M,Orange,Summer,3.5,No,Free Shipping,No,No,25,Credit Card,Monthly
223,30,Male,Heels,Footwear,100,Ohio,S,Yellow,Winter,3.5,Yes,Store Pickup,Yes,Yes,33,Cash,Monthly
224,35,Male,T-shirt,Clothing,23,Wyoming,M,Navy,Winter,4.5,Yes,Standard,No,No,43,Credit Card,Quarterly
225,52,Female,Raincoat,Outerwear,48,Oregon,S,Yellow,Winter,5.0,Yes,Standard,No,No,38,Cash,Weekly
226,65,Female,Sandals,Footwear,65,Oregon,L,Coral,Fall,4.5,Yes,Next Day Air,No,No,12,Debit Card,Every 3 Months
227,23,Male,Sunglasses,Accessories,87,New Mexico,M,Indigo,Fall,4.5,No,Standard,Yes,Yes,21,PayPal,Every 3 Months
228,27,Male,Parka,Outerwear,87,Mississippi,XL,Brown,Summer,4.0,No,Store Pickup,No,No,11,Bank Transfer,Monthly
229,68,Male,Wallet,Accessories,42,Virginia,XL,Indigo,Winter,3.0,No,Standard,No,No,47,Bank Transfer,Quarterly
230,26,Male,Coat,Clothing,93,Montana,S,Coral,Spring,3.0,No,Express,No,No,37,PayPal,Monthly
231,27,Male,Jacket,Clothing,60,Hawaii,L,Turquoise,Winter,3.5,No,Standard,Yes,Yes,23,Cash,Weekly
232,24,Female,Skirt,Clothing,73,Hawaii,S,Navy,Summer,3.5,No,Next Day Air,Yes,Yes,37,Bank Transfer,Weekly
233,61,Male,Bracelet,Accessories,24,Maine,M,Purple,Spring,2.5,No,Next Day Air,No,No,5,Venmo,Every 3 Months
234,39,Male,Watch,Accessories,23,Nevada,XL,Red,Summer,3.0,No,Standard,Yes,Yes,27,Bank Transfer,Bi-Weekly
235,64,Female,Socks,Accessories,56,Maryland,M,Maroon,Summer,4.0,Yes,Standard,No,No,1,Debit Card,Every 3 Months
236,36,Female,Watch,Accessories,45,Connecticut,M,Red,Winter,5.0,No,Free Shipping,No,No,26,Debit Card,Monthly
237,60,Male,Handbag,Accessories,43,Mississippi,S,Brown,Fall,3.5,No,Next Day Air,No,No,18,Venmo,Every 3 Months
238,27,Female,Belt,Accessories,64,Ohio,M,Coral,Fall,4.0,Yes,Express,No,No,35,Bank Transfer,Weekly
239,48,Male,Dress,Clothing,30,Montana,XL,Maroon,Fall,3.0,Yes,Standard,Yes,Yes,11,Credit Card,Weekly
240,30,Male,Leggings,Clothing,75,Illinois,XL,Black,Winter,3.5,No,Free Shipping,No,No,36,Debit Card,Bi-Weekly
241,38,Female,Earrings,Accessories,21,Vermont,L,Olive,Summer,3.0,No,Express,Yes,Yes,49,PayPal,Every 3 Months
242,54,Female,Moccasins,Footwear,64,Nebraska,M,Navy,Summer,2.5,No,Standard,Yes,Yes,44,Bank Transfer,Monthly
243,20,Male,Heels,Footwear,26,West Virginia,L,Purple,Winter,2.5,Yes,Store Pickup,No,No,32,Bank Transfer,Fortnightly
244,24,Female,Dress,Clothing,76,Wyoming,S,Purple,Summer,4.0,No,Next Day Air,No,No,27,Bank Transfer,Monthly
245,66,Male,Blouse,Clothing,85,Hawaii,M,Olive,Summer,3.0,Yes,Express,No,No,13,Credit Card,Weekly
246,21,Male,Earrings,Accessories,66,Virginia,M,Brown,Summer,4.0,No,Free Shipping,Yes,Yes,16,Cash,Monthly
247,56,Male,Poncho,Outerwear,95,Oklahoma,M,Red,Winter,4.5,No,Store Pickup,No,No,4,Credit Card,Weekly
248,54,Female,T-shirt,Clothing,48,Utah,M,Beige,Spring,4.5,Yes,2-Day Shipping,No,No,9,Bank Transfer,Annually
249,56,Female,Cardigan,Clothing,59,Virginia,XL,Purple,Summer,4.5,Yes,Next Day Air,No,No,30,Cash,Fortnightly
250,51,Female,Sweater,Clothing,20,North Carolina,XL,Brown,Winter,3.0,No,Free Shipping,No,No,18,Bank Transfer,Quarterly
251,35,Male,Earrings,Accessories,58,Illinois,M,Green,Spring,4.5,Yes,Express,No,No,21,Bank Transfer,Annually
252,64,Male,Gloves,Accessories,53,Nebraska,M,Maroon,Fall,3.5,No,2-Day Shipping,No,No,31,Bank Transfer,Quarterly
253,50,Male,Leggings,Clothing,91,Idaho,M,Navy,Fall,4.5,No,Express,Yes,Yes,12,Bank Transfer,Quarterly
254,59,Male,Coat,Clothing,59,Nebraska,S,Pink,Winter,3.0,No,Free Shipping,No,No,41,Venmo,Bi-Weekly
255,57,Male,Moccasins,Footwear,35,Utah,M,Orange,Summer,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly
256,47,Male,Sneakers,Footwear,30,New York,M,Red,Winter,4.0,No,Store Pickup,No,No,50,Credit Card,Bi-Weekly
257,66,Male,Boots,Footwear,36,South Carolina,M,Beige,Summer,3.5,No,Free Shipping,No,No,13,Bank Transfer,Quarterly
258,18,Female,Jewelry,Accessories,44,Alaska,L,Green,Fall,4.0,No,Standard,No,No,33,Venmo,Quarterly
259,28,Male,Dress,Clothing,78,Washington,L,Olive,Winter,3.5,No,Standard,No,No,32,Cash,Weekly
260,30,Male,Oxfords,Footwear,22,Iowa,M,Black,Fall,4.5,No,Standard,No,No,46,Bank Transfer,Weekly
261,20,Male,Bracelet,Accessories,88,South Carolina,M,Maroon,Spring,4.0,No,2-Day Shipping,No,No,29,Debit Card,Every 3 Months
262,53,Male,Scarf,Accessories,100,Alabama,M,White,Winter,4.0,No,Next Day Air,Yes,Yes,7,Venmo,Fortnightly
263,57,Male,Sweater,Clothing,83,Illinois,L,Purple,Fall,3.5,No,Standard,No,No,32,Credit Card,Fortnightly
264,48,Male,Leggings,Clothing,31,Delaware,S,Navy,Fall,5.0,Yes,Free Shipping,Yes,Yes,7,Cash,Fortnightly
265,32,Male,Fleece,Outerwear,79,Arkansas,M,Red,Spring,4.5,No,2-Day Shipping,No,No,48,PayPal,Every 3 Months
266,66,Female,Jeans,Clothing,41,Michigan,M,Teal,Winter,4.5,No,Store Pickup,No,No,26,Debit Card,Monthly
267,35,Female,Watch,Accessories,73,Tennessee,S,Red,Spring,3.0,No,Standard,No,No,38,Debit Card,Weekly
268,54,Male,Shorts,Clothing,65,South Carolina,M,Black,Summer,5.0,No,Next Day Air,No,No,5,Cash,Fortnightly
269,38,Male,Moccasins,Footwear,93,Washington,L,Pink,Spring,3.5,No,Next Day Air,No,No,44,Bank Transfer,Monthly
270,27,Female,Backpack,Accessories,26,Alabama,L,Red,Summer,4.5,Yes,Free Shipping,Yes,Yes,21,Credit Card,Quarterly
271,35,Male,Leggings,Clothing,68,Montana,S,Turquoise,Summer,3.5,No,Free Shipping,Yes,Yes,29,Cash,Every 3 Months
272,49,Female,Shorts,Clothing,72,Arizona,L,Gray,Spring,4.5,Yes,2-Day Shipping,No,No,33,Venmo,Annually
273,59,Male,Puffer Jacket,Outerwear,26,Iowa,S,Pink,Summer,4.5,No,Next Day Air,No,No,49,Bank Transfer,Annually
274,18,Male,Loafers,Footwear,90,North Dakota,M,White,Spring,4.5,No,2-Day Shipping,Yes,Yes,27,PayPal,Quarterly
275,57,Male,Pants,Clothing,70,Indiana,L,Blue,Winter,3.0,No,2-Day Shipping,Yes,Yes,38,PayPal,Weekly
276,46,Male,Jewelry,Accessories,37,New York,M,Maroon,Summer,4.5,No,Express,Yes,Yes,12,Bank Transfer,Bi-Weekly
277,29,Female,Shorts,Clothing,96,Rhode Island,S,Olive,Summer,3.5,No,2-Day Shipping,Yes,Yes,18,Debit Card,Quarterly
278,36,Male,Shorts,Clothing,97,Vermont,S,Olive,Winter,4.5,No,Store Pickup,Yes,Yes,36,Bank Transfer,Annually
279,30,Male,Socks,Accessories,64,Utah,M,Red,Winter,4.5,Yes,Express,No,No,37,Bank Transfer,Fortnightly
280,44,Male,Moccasins,Footwear,56,Nevada,S,Olive,Spring,2.5,No,2-Day Shipping,No,No,18,Credit Card,Quarterly
281,61,Male,Loafers,Footwear,46,Wisconsin,L,Brown,Summer,3.0,Yes,2-Day Shipping,No,No,15,Bank Transfer,Fortnightly
282,53,Male,Bracelet,Accessories,56,Vermont,L,Yellow,Summer,3.5,Yes,2-Day Shipping,No,No,36,PayPal,Every 3 Months
283,65,Male,Bracelet,Accessories,76,Iowa,XL,Brown,Fall,4.5,Yes,Store Pickup,No,No,44,PayPal,Annually
284,29,Female,Blouse,Clothing,74,Louisiana,L,Black,Fall,4.0,No,Store Pickup,No,No,10,PayPal,Annually
285,38,Male,Clogs,Footwear,58,New York,S,Lavender,Winter,2.5,No,Express,No,No,12,Venmo,Every 3 Months
286,68,Male,Hoodie,Clothing,71,Colorado,M,Blue,Winter,3.5,No,Express,No,No,36,Bank Transfer,Every 3 Months
287,25,Male,Earrings,Accessories,98,South Carolina,M,Maroon,Winter,3.5,Yes,Free Shipping,No,No,35,Bank Transfer,Quarterly
288,19,Female,Slippers,Footwear,85,North Carolina,M,Maroon,Winter,4.5,No,Express,No,No,7,Credit Card,Weekly
289,52,Male,Scarf,Accessories,100,Wyoming,M,Beige,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Fortnightly
290,61,Male,Wallet,Accessories,24,Colorado,M,Red,Winter,4.0,No,Standard,Yes,Yes,27,Debit Card,Monthly
291,58,Male,Shorts,Clothing,35,Ohio,M,Indigo,Spring,4.5,No,2-Day Shipping,Yes,Yes,23,Venmo,Every 3 Months
292,36,Female,Sweater,Clothing,56,Wisconsin,XL,Yellow,Summer,4.5,No,Standard,No,No,9,Bank Transfer,Monthly
293,68,Female,Socks,Accessories,38,Maryland,L,Brown,Spring,4.0,No,Free Shipping,No,No,37,Venmo,Monthly
294,52,Male,T-shirt,Clothing,64,Indiana,M,Olive,Fall,3.0,No,Store Pickup,No,No,12,Bank Transfer,Weekly
295,54,Female,Moccasins,Footwear,79,Tennessee,L,Orange,Spring,3.0,No,Express,No,No,22,Cash,Annually
296,60,Male,Cardigan,Clothing,28,Illinois,M,Teal,Winter,4.0,No,Express,No,No,37,Cash,Weekly
297,38,Female,Jacket,Clothing,51,Iowa,L,Beige,Winter,4.5,No,2-Day Shipping,No,No,31,Debit Card,Monthly
298,40,Female,Belt,Accessories,42,Tennessee,L,Purple,Fall,4.5,No,2-Day Shipping,Yes,Yes,5,Bank Transfer,Every 3 Months
299,19,Female,Necklace,Accessories,94,Pennsylvania,M,Coral,Fall,5.0,No,Express,Yes,Yes,35,Debit Card,Fortnightly
300,67,Male,Vest,Clothing,95,Washington,S,Black,Summer,4.0,No,Store Pickup,No,No,43,Credit Card,Weekly
301,69,Female,Bracelet,Accessories,85,Florida,M,Red,Fall,4.5,No,Store Pickup,No,No,49,Debit Card,Annually
302,22,Male,Leggings,Clothing,46,North Dakota,XL,Brown,Summer,3.5,No,Free Shipping,No,No,42,Cash,Every 3 Months
303,63,Female,Gloves,Accessories,53,Pennsylvania,L,Red,Summer,4.0,No,2-Day Shipping,Yes,Yes,5,Venmo,Quarterly
304,42,Female,Shorts,Clothing,65,Minnesota,L,Navy,Spring,4.0,No,Standard,No,No,33,Bank Transfer,Quarterly
305,31,Male,Cardigan,Clothing,35,Texas,M,Pink,Spring,3.5,No,Standard,Yes,Yes,42,Debit Card,Every 3 Months
306,33,Male,Hat,Accessories,37,South Dakota,L,Coral,Fall,2.5,No,Standard,No,No,26,Venmo,Bi-Weekly
307,58,Male,Socks,Accessories,56,Colorado,M,Indigo,Summer,4.5,No,Next Day Air,Yes,Yes,38,Credit Card,Bi-Weekly
308,60,Male,Leggings,Clothing,63,New Jersey,L,Turquoise,Fall,3.5,No,Free Shipping,No,No,33,Bank Transfer,Monthly
309,70,Male,Skirt,Clothing,98,Rhode Island,M,Lavender,Spring,2.5,No,Express,No,No,1,Bank Transfer,Fortnightly
310,45,Male,Blouse,Clothing,87,Nevada,M,Navy,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,28,Credit Card,Quarterly
311,48,Female,Boots,Footwear,56,Rhode Island,S,Beige,Winter,3.0,No,Free Shipping,Yes,Yes,8,Venmo,Every 3 Months
312,42,Male,Wallet,Accessories,72,Mississippi,M,Beige,Winter,3.0,No,Express,No,No,18,Bank Transfer,Monthly
313,66,Male,Jewelry,Accessories,81,Idaho,M,Lavender,Summer,3.0,No,Store Pickup,Yes,Yes,26,Bank Transfer,Annually
314,60,Male,Shirt,Clothing,40,Connecticut,M,Yellow,Winter,4.5,No,2-Day Shipping,Yes,Yes,11,Debit Card,Fortnightly
315,18,Female,Flats,Footwear,96,Nevada,M,Purple,Fall,3.5,No,2-Day Shipping,No,No,26,Venmo,Fortnightly
316,51,Male,Raincoat,Outerwear,42,South Dakota,L,Gray,Fall,4.5,Yes,Express,No,No,3,Venmo,Bi-Weekly
317,51,Female,Socks,Accessories,24,Mississippi,M,Gray,Fall,2.5,No,Next Day Air,No,No,26,Debit Card,Bi-Weekly
318,30,Male,Belt,Accessories,31,Oklahoma,M,Lavender,Winter,3.5,Yes,Standard,Yes,Yes,13,Debit Card,Monthly
319,54,Male,Hoodie,Clothing,33,Oklahoma,M,Orange,Winter,5.0,Yes,Store Pickup,Yes,Yes,37,Cash,Fortnightly
320,46,Female,Bracelet,Accessories,51,Wisconsin,M,Teal,Summer,4.5,Yes,Next Day Air,No,No,5,Debit Card,Fortnightly
321,68,Female,Scarf,Accessories,60,Nebraska,XL,Olive,Spring,4.5,No,Store Pickup,No,No,44,Bank Transfer,Weekly
322,39,Male,Poncho,Outerwear,60,Minnesota,M,Coral,Winter,3.0,Yes,Standard,No,No,13,Credit Card,Fortnightly
323,33,Female,T-shirt,Clothing,51,South Carolina,M,White,Spring,5.0,No,2-Day Shipping,No,No,1,Venmo,Every 3 Months
324,48,Male,Vest,Clothing,93,Louisiana,L,Olive,Winter,3.5,Yes,Standard,No,No,28,Debit Card,Bi-Weekly
325,20,Male,Leggings,Clothing,42,New Jersey,XL,Olive,Summer,3.5,No,2-Day Shipping,No,No,38,PayPal,Quarterly
326,41,Male,Hoodie,Clothing,53,Kansas,M,Indigo,Winter,3.5,No,Standard,No,No,49,Cash,Quarterly
327,43,Male,Jeans,Clothing,93,Utah,M,White,Winter,4.5,No,Next Day Air,No,No,48,Credit Card,Monthly
328,69,Male,Jeans,Clothing,100,North Dakota,L,Pink,Summer,3.5,No,Express,No,No,7,Bank Transfer,Annually
329,21,Male,Pants,Clothing,100,Connecticut,M,Pink,Winter,3.5,No,Store Pickup,No,No,27,PayPal,Quarterly
330,61,Female,Cardigan,Clothing,88,Idaho,XL,Orange,Winter,3.5,No,2-Day Shipping,No,No,6,Debit Card,Bi-Weekly
331,36,Male,Trench Coat,Outerwear,63,Nebraska,L,Coral,Summer,4.5,No,Standard,No,No,21,Cash,Fortnightly
332,36,Female,Handbag,Accessories,54,New Hampshire,S,Brown,Summer,3.5,No,Free Shipping,No,No,16,Bank Transfer,Quarterly
333,65,Female,Jeans,Clothing,70,Connecticut,M,Navy,Spring,2.5,No,Free Shipping,No,No,40,Credit Card,Every 3 Months
334,59,Female,T-shirt,Clothing,51,West Virginia,M,Black,Fall,4.0,No,Free Shipping,Yes,Yes,21,Debit Card,Monthly
335,52,Female,Hat,Accessories,89,Idaho,L,Teal,Summer,4.0,No,Store Pickup,Yes,Yes,31,Venmo,Annually
336,69,Male,Shorts,Clothing,53,Georgia,M,Gray,Fall,3.5,No,Free Shipping,Yes,Yes,32,Debit Card,Quarterly
337,18,Female,Clogs,Footwear,49,Alabama,L,Blue,Summer,4.5,No,Standard,No,No,48,Bank Transfer,Monthly
338,42,Male,Leggings,Clothing,50,North Dakota,S,Indigo,Winter,3.0,Yes,Store Pickup,No,No,5,Credit Card,Annually
339,36,Male,Watch,Accessories,54,Vermont,L,Blue,Winter,2.5,No,Express,No,No,7,Cash,Quarterly
340,26,Female,Scarf,Accessories,31,Georgia,M,Blue,Winter,3.5,Yes,Next Day Air,Yes,Yes,30,Bank Transfer,Weekly
341,20,Male,Sneakers,Footwear,27,Louisiana,S,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,1,PayPal,Weekly
342,63,Male,Flats,Footwear,51,West Virginia,XL,Blue,Summer,4.5,No,2-Day Shipping,Yes,Yes,31,Debit Card,Fortnightly
343,37,Female,Coat,Clothing,25,West Virginia,XL,Olive,Spring,3.0,No,Standard,No,No,4,Bank Transfer,Annually
344,25,Male,Blouse,Clothing,41,Louisiana,L,Yellow,Fall,2.5,No,2-Day Shipping,No,No,39,Credit Card,Quarterly
345,67,Male,Sweater,Clothing,99,Michigan,XL,Maroon,Spring,3.5,No,Express,Yes,Yes,9,Debit Card,Annually
346,38,Female,Slippers,Footwear,76,Washington,M,Yellow,Winter,4.5,No,Free Shipping,No,No,29,Venmo,Quarterly
347,52,Female,Jeans,Clothing,89,Minnesota,M,Teal,Winter,4.5,No,Express,No,No,34,Credit Card,Monthly
348,36,Female,Watch,Accessories,20,Wyoming,L,Yellow,Fall,4.5,No,Store Pickup,Yes,Yes,16,Cash,Fortnightly
349,22,Male,Handbag,Accessories,44,North Dakota,L,Lavender,Fall,4.0,No,2-Day Shipping,No,No,7,Venmo,Fortnightly
350,22,Male,Trench Coat,Outerwear,24,Illinois,M,Blue,Spring,2.5,No,Next Day Air,Yes,Yes,34,Venmo,Fortnightly
351,55,Male,Cardigan,Clothing,29,Alabama,XL,Blue,Summer,5.0,Yes,Next Day Air,Yes,Yes,4,Cash,Bi-Weekly
352,65,Female,Jacket,Clothing,27,South Carolina,M,Maroon,Spring,4.5,No,Standard,Yes,Yes,7,PayPal,Fortnightly
353,32,Male,Hoodie,Clothing,51,Oregon,L,Red,Summer,4.5,Yes,Express,No,No,30,Bank Transfer,Fortnightly
354,45,Female,Jeans,Clothing,90,Montana,L,Red,Summer,5.0,Yes,Express,Yes,Yes,21,Cash,Monthly
355,66,Male,Slippers,Footwear,97,Kansas,L,Blue,Summer,4.5,Yes,Store Pickup,No,No,29,Debit Card,Monthly
356,18,Female,Raincoat,Outerwear,86,Florida,XL,Orange,Spring,3.5,No,Store Pickup,No,No,45,Cash,Bi-Weekly
357,50,Male,Trench Coat,Outerwear,32,Arizona,L,Black,Fall,3.0,Yes,Standard,No,No,20,PayPal,Bi-Weekly
358,43,Male,Sweater,Clothing,61,New Mexico,M,Coral,Spring,4.0,No,2-Day Shipping,Yes,Yes,25,PayPal,Weekly
359,21,Female,Vest,Clothing,75,Nebraska,XL,White,Fall,4.5,Yes,Free Shipping,Yes,Yes,41,Debit Card,Every 3 Months
360,37,Male,Cardigan,Clothing,39,Massachusetts,L,Green,Fall,2.5,Yes,Next Day Air,Yes,Yes,49,Venmo,Bi-Weekly
361,50,Male,Shirt,Clothing,70,Georgia,M,Turquoise,Summer,4.0,No,Next Day Air,No,No,26,Venmo,Monthly
362,67,Female,Watch,Accessories,91,Illinois,L,Coral,Fall,4.0,Yes,Express,No,No,5,Cash,Weekly
363,45,Male,Parka,Outerwear,34,Texas,M,Brown,Winter,3.0,No,2-Day Shipping,No,No,20,Credit Card,Quarterly
364,57,Female,Clogs,Footwear,38,New Hampshire,M,Green,Fall,4.0,No,2-Day Shipping,Yes,Yes,8,Bank Transfer,Every 3 Months
365,33,Female,Fleece,Outerwear,21,Michigan,L,White,Winter,3.5,No,Standard,Yes,Yes,14,Credit Card,Bi-Weekly
366,51,Female,Backpack,Accessories,38,Vermont,L,Gray,Summer,4.0,No,Free Shipping,No,No,4,Cash,Annually
367,68,Female,Skirt,Clothing,21,California,M,Purple,Winter,4.5,No,2-Day Shipping,No,No,25,Venmo,Fortnightly
368,24,Female,Backpack,Accessories,88,Colorado,M,Olive,Summer,4.0,No,Free Shipping,No,No,34,Cash,Quarterly
369,49,Male,Jacket,Clothing,65,Minnesota,L,Green,Winter,4.5,No,Next Day Air,Yes,Yes,2,Venmo,Quarterly
370,32,Male,Sneakers,Footwear,31,Washington,M,Indigo,Fall,3.5,No,Next Day Air,Yes,Yes,39,Cash,Monthly
371,52,Male,Backpack,Accessories,89,Utah,S,Black,Winter,4.0,Yes,Standard,No,No,50,Credit Card,Fortnightly
372,54,Female,Hoodie,Clothing,88,Washington,M,Pink,Fall,4.5,Yes,Next Day Air,Yes,Yes,20,Debit Card,Fortnightly
373,70,Female,Fleece,Outerwear,39,Wyoming,M,Black,Fall,2.5,Yes,Express,No,No,37,Venmo,Annually
374,56,Male,Wallet,Accessories,30,Vermont,S,Black,Summer,4.5,No,Next Day Air,No,No,9,Credit Card,Annually
375,32,Male,Sandals,Footwear,54,Nebraska,M,Blue,Fall,2.5,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Quarterly
376,47,Female,Shirt,Clothing,25,Rhode Island,S,Yellow,Winter,3.5,Yes,Express,Yes,Yes,34,Bank Transfer,Fortnightly
377,68,Male,Skirt,Clothing,25,Kansas,L,Yellow,Spring,4.0,No,2-Day Shipping,Yes,Yes,13,Cash,Monthly
378,43,Female,Loafers,Footwear,79,Hawaii,M,Indigo,Spring,4.0,Yes,Next Day Air,Yes,Yes,29,PayPal,Fortnightly
379,50,Male,Moccasins,Footwear,37,Montana,M,Teal,Spring,3.0,No,2-Day Shipping,Yes,Yes,30,PayPal,Quarterly
380,38,Female,Sneakers,Footwear,35,Colorado,M,Teal,Winter,2.5,No,2-Day Shipping,Yes,Yes,33,Venmo,Annually
381,42,Male,Jeans,Clothing,62,Oregon,S,Black,Fall,4.5,No,2-Day Shipping,No,No,20,Cash,Fortnightly
382,67,Female,Jeans,Clothing,35,Florida,XL,Gray,Winter,2.5,No,Next Day Air,No,No,1,Venmo,Monthly
383,33,Male,Watch,Accessories,72,New Hampshire,M,Indigo,Spring,3.0,No,Express,Yes,Yes,14,PayPal,Annually
384,27,Male,Jeans,Clothing,24,Texas,L,Indigo,Winter,3.5,No,Free Shipping,No,No,12,Credit Card,Fortnightly
385,36,Male,Backpack,Accessories,93,Oklahoma,M,Teal,Winter,5.0,No,Store Pickup,No,No,25,PayPal,Weekly
386,45,Female,Skirt,Clothing,37,Delaware,L,Purple,Winter,4.0,No,2-Day Shipping,No,No,4,PayPal,Bi-Weekly
387,64,Female,Belt,Accessories,81,Washington,L,Orange,Summer,4.0,No,Express,Yes,Yes,40,Cash,Annually
388,57,Male,Socks,Accessories,83,New York,S,Indigo,Fall,4.5,Yes,Free Shipping,No,No,30,Bank Transfer,Weekly
389,25,Female,Cardigan,Clothing,73,Nebraska,M,Brown,Fall,2.5,No,Store Pickup,No,No,5,Cash,Quarterly
390,50,Male,Boots,Footwear,62,Michigan,M,Coral,Spring,4.5,No,Store Pickup,Yes,Yes,31,Debit Card,Weekly
391,20,Male,Socks,Accessories,78,Ohio,XL,Teal,Summer,5.0,No,Express,No,No,47,Bank Transfer,Quarterly
392,53,Male,Leggings,Clothing,62,Minnesota,M,Black,Winter,4.5,No,Next Day Air,Yes,Yes,11,Venmo,Bi-Weekly
393,42,Male,Shirt,Clothing,59,Virginia,S,Maroon,Winter,3.5,No,Standard,No,No,20,Credit Card,Bi-Weekly
394,37,Male,Blouse,Clothing,45,Colorado,M,Gray,Summer,5.0,No,Store Pickup,Yes,Yes,47,Venmo,Quarterly
395,67,Male,Boots,Footwear,86,Utah,XL,Blue,Spring,3.5,No,Express,No,No,20,PayPal,Fortnightly
396,56,Female,Vest,Clothing,25,Connecticut,L,Orange,Spring,4.0,No,Standard,No,No,13,Cash,Quarterly
397,52,Male,Sweater,Clothing,54,Georgia,M,White,Spring,5.0,No,Free Shipping,No,No,23,Venmo,Quarterly
398,35,Male,Gloves,Accessories,93,Kansas,M,Orange,Winter,4.0,No,Free Shipping,No,No,44,PayPal,Every 3 Months
399,42,Male,Jeans,Clothing,96,Pennsylvania,L,Teal,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,35,PayPal,Weekly
400,66,Male,Pants,Clothing,79,Connecticut,L,Teal,Summer,3.0,No,Express,No,No,24,Debit Card,Annually
401,62,Female,Pants,Clothing,61,New Jersey,L,Turquoise,Summer,3.0,No,Standard,No,No,23,Venmo,Bi-Weekly
402,26,Male,Coat,Clothing,33,Massachusetts,L,Turquoise,Winter,4.0,No,Next Day Air,No,No,16,Venmo,Annually
403,48,Male,Pants,Clothing,95,Nevada,S,Beige,Winter,4.0,No,2-Day Shipping,Yes,Yes,48,Bank Transfer,Bi-Weekly
404,49,Male,Wallet,Accessories,91,Connecticut,S,Red,Winter,5.0,No,Free Shipping,Yes,Yes,39,Debit Card,Quarterly
405,49,Male,T-shirt,Clothing,37,Pennsylvania,XL,Gray,Fall,4.0,No,Store Pickup,No,No,37,Debit Card,Annually
406,31,Female,Cardigan,Clothing,58,Nevada,L,Brown,Spring,4.0,No,Express,No,No,9,Cash,Every 3 Months
407,41,Female,Raincoat,Outerwear,91,Minnesota,M,Orange,Spring,3.0,No,Next Day Air,Yes,Yes,46,Debit Card,Monthly
408,42,Male,Jeans,Clothing,80,Florida,M,Yellow,Winter,4.5,No,2-Day Shipping,No,No,1,PayPal,Fortnightly
409,19,Male,Oxfords,Footwear,37,Colorado,M,Beige,Summer,4.5,No,Next Day Air,Yes,Yes,30,Venmo,Monthly
410,53,Female,T-shirt,Clothing,43,Nevada,L,Coral,Summer,4.5,No,Express,No,No,35,Venmo,Quarterly
411,20,Female,Tie,Accessories,67,Delaware,L,Turquoise,Fall,4.5,No,Store Pickup,No,No,6,Venmo,Bi-Weekly
412,23,Male,Socks,Accessories,29,Utah,L,Coral,Winter,4.0,Yes,Express,Yes,Yes,31,Debit Card,Bi-Weekly
